•Èid;participant.code;participant.time_started_utc;player.treatment;player.sReward;player.iTrialDec;player.iDec;player.iDec2;player.EmotionalStatus;player.sTag1;player.sTag2;player.sTag3;tag.effort;player.iLikes;player.iDislikes;player.dRTDec1;player.dRTFeed;player.dRTPost;player.dRTTags;player.dRTFeedback;player.dRTEmotionalStatus;Totaltrial;LATENCY;subsession.round_number;session.code
57;c3henbmc;2021-06-03 11:26:32.982170;Emotional;LR;See;1;;;;;;;;;681;3411;;;;;4,092;;37;8kaqlr1z
57;c3henbmc;2021-06-03 11:26:32.982170;Emotional;LR;See;1;;;;;;;;;1958;1569;;;;;3,527;;38;8kaqlr1z
57;c3henbmc;2021-06-03 11:26:32.982170;Emotional;LR;See;1;;;;;;;;;869;3444;;;;;4,313;;39;8kaqlr1z
57;c3henbmc;2021-06-03 11:26:32.982170;Emotional;LR;See;1;;;;;;;;;914;8502;;;;;9,416;;40;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;4774;10834;;;;;15,608;;1;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1759;5131;;;;;6,89;;2;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;Post;;38;60;dogs;morty;cute;;29;11;1363;;33206;17998;10404;4616;67,587;;3;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;2143;8716;;;;;10,859;;4;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;2007;3949;;;;;5,956;;5;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;1691;3206;;;;;4,897;;6;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1241;8163;;;;;9,404;;7;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1256;3709;;;;;4,965;;8;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;Post;;62;70;2000;math;relatable ;;29;11;1751;;17310;15606;11074;10222;55,963;;9;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;2318;7644;;;;;9,962;;10;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;2276;3411;;;;;5,687;;11;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1182;5968;;;;;7,15;;12;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1281;6958;;;;;8,239;;13;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1290;16591;;;;;17,881;;14;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;1385;5134;;;;;6,519;;15;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;1435;2482;;;;;3,917;;16;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1040;3018;;;;;4,058;;17;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;1;;;;;;;;;1295;3520;;;;;4,815;;18;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;1116;2877;;;;;3,993;;19;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;HR;See;2;;;;;;;;;2878;4310;;;;;7,188;;20;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1054;2928;;;;;3,982;;21;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1209;2723;;;;;3,932;;22;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1056;2077;;;;;3,133;;23;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1319;2430;;;;;3,749;;24;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;1;;;;;;;;;1667;2045;;;;;3,712;;25;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1098;2052;;;;;3,15;;26;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1593;3455;;;;;5,048;;27;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1693;6576;;;;;8,269;;28;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1239;4247;;;;;5,486;;29;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1131;3862;;;;;4,993;;30;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;1;;;;;;;;;1299;5077;;;;;6,376;;31;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1418;1807;;;;;3,225;;32;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;1;;;;;;;;;976;6930;;;;;7,906;;33;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;1;;;;;;;;;1175;2413;;;;;3,588;;34;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1163;1363;;;;;2,526;;35;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1030;1505;;;;;2,535;;36;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;1;;;;;;;;;2184;2115;;;;;4,299;;37;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;Post;;155;75;cute;invention;pun;;23;17;588;;28127;19442;65828;3582;117,567;;38;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;1651;6506;;;;;8,157;;39;8kaqlr1z
60;lkr9hx92;2021-06-03 11:39:31.774547;Control;LR;See;2;;;;;;;;;2621;2904;;;;;5,525;;40;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;26;75;;;;;28;12;3986;;34837;3622;2104;6639;51,188;;1;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;6145;6972;;;;;13,117;;2;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;29;75;;;;;31;9;3232;;20057;1353;1386;10393;36,421;;3;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;8200;14950;;;;;23,15;;4;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;3;75;;;;;29;11;3207;;23058;1240;1179;5860;34,544;;5;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;11;75;;;;;29;11;7181;;13478;1148;817;4376;27;;6;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;1879;7868;;;;;9,747;;7;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;1419;6728;;;;;8,147;;8;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;29;75;;;;;31;9;999;;23628;1490;4856;5668;36,641;;9;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;32;75;;;;;33;7;3599;;10213;1104;1128;4284;20,328;;10;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;1809;3108;;;;;4,917;;11;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;2;;;;;;;;;1517;8595;;;;;10,112;;12;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;1577;9761;;;;;11,338;;13;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;38;75;;;;;29;11;1260;;16842;1175;996;3535;23,808;;14;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;2;75;;;;;32;8;2001;;12599;1040;1107;3093;19,84;;15;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;2476;7953;;;;;10,429;;16;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;57;75;;;;;28;12;1178;;20262;1122;1373;6578;30,513;;17;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;See;1;;;;;;;;;1565;3250;;;;;4,815;;18;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;57;75;;;;;28;12;2409;;16494;1956;1118;3607;25,584;;19;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;HR;Post;;7;75;;;;;28;12;1984;;12173;1364;1202;2876;19,599;;20;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;108;75;;;;;22;18;1304;;3478;783;937;2837;9,339;;21;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;131;75;;;;;20;20;1282;;14205;996;957;3263;20,703;;22;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;130;75;;;;;22;18;1701;;21405;1358;906;3228;28,598;;23;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;1;;;;;;;;;853;6353;;;;;7,206;;24;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;1;;;;;;;;;1855;5981;;;;;7,836;;25;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;2;;;;;;;;;1343;2762;;;;;4,105;;26;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;159;75;;;;;15;25;2267;;17955;1558;1199;2918;25,897;;27;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;150;75;;;;;17;23;1579;;7861;2269;905;5709;18,323;;28;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;143;75;;;;;22;18;1884;;5819;945;1080;4380;14,108;;29;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;1;;;;;;;;;1689;4369;;;;;6,058;;30;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;1;;;;;;;;;1877;5056;;;;;6,933;;31;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;1;;;;;;;;;2255;5530;;;;;7,785;;32;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;1;;;;;;;;;1342;3748;;;;;5,09;;33;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;109;75;;;;;21;19;1118;;16459;950;1473;5100;25,1;;34;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;137;80;;;;;22;18;3508;;23628;1395;1335;7544;37,41;;35;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;See;2;;;;;;;;;1139;7416;;;;;8,555;;36;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;101;75;;;;;21;19;1475;;6379;1162;986;2230;12,232;;37;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;163;75;;;;;20;20;1633;;17978;1421;1420;3773;26,225;;38;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;146;75;;;;;23;17;1717;;12308;1564;839;5865;22,293;;39;8kaqlr1z
66;xm04k1oc;2021-06-03 11:50:34.865631;Control;LR;Post;;155;77;;;;;23;17;1731;;20763;1792;880;4006;29,172;;40;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;6004;7585;;;;;13,589;;1;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;4924;12431;;;;;17,355;;2;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;Post;;8;50;introvert;antisocial;nerd;;29;11;1099;;37637;57244;2361;11864;110,205;;3;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;4363;5291;;;;;9,654;;4;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;2963;10679;;;;;13,642;;5;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;Post;;42;65;train;lol;physics;;28;12;1304;;38459;63793;1796;6373;111,725;;6;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;1;;;;;;;;;2985;14869;;;;;17,854;;7;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;1992;10877;;;;;12,869;;8;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;Post;;4;70;british;yorkshire;accent;;34;6;1391;;43991;36856;1704;5747;89,689;;9;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;2016;8966;;;;;10,982;;10;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;694;7577;;;;;8,271;;11;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;1048;6506;;;;;7,554;;12;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;1075;2016;;;;;3,091;;13;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;Post;;55;65;school;homework;panic;;28;12;1253;;35872;25057;2389;5340;69,911;;14;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;2356;9752;;;;;12,108;;15;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;1971;5445;;;;;7,416;;16;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;1;;;;;;;;;908;8044;;;;;8,952;;17;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;1755;7720;;;;;9,475;;18;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;Post;;12;75;coding;office;Jesus;;32;8;808;;25624;39011;1297;9928;76,668;;19;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;HR;See;2;;;;;;;;;1408;8363;;;;;9,771;;20;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;738;5899;;;;;6,637;;21;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;602;10525;;;;;11,127;;22;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;721;9502;;;;;10,223;;23;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;639;8377;;;;;9,016;;24;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;1100;6690;;;;;7,79;;25;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;1;;;;;;;;;3125;5210;;;;;8,335;;26;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;Post;;117;65;pun;dad joke;humour;;23;17;1543;;61924;33775;1562;4226;103,03;;27;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;1477;4580;;;;;6,057;;28;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;900;4723;;;;;5,623;;29;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;1614;8071;;;;;9,685;;30;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;823;8314;;;;;9,137;;31;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;981;3775;;;;;4,756;;32;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;1;;;;;;;;;1230;3879;;;;;5,109;;33;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;1570;14676;;;;;16,246;;34;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;Post;;127;75;flashbacks;trauma;vietnam;;22;18;1145;;33314;8901;6565;6661;56,586;;35;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;1357;10342;;;;;11,699;;36;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;1032;9684;;;;;10,716;;37;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;1;;;;;;;;;754;2850;;;;;3,604;;38;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;1;;;;;;;;;804;6202;;;;;7,006;;39;8kaqlr1z
67;lbyy7jmg;2021-06-03 12:00:31.846271;Control;LR;See;2;;;;;;;;;807;1892;;;;;2,699;;40;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;1;;;;;;;;;2060;10746;;;;;12,806;;1;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;1;;;;;;;;;1742;4032;;;;;5,774;;2;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;1123;3105;;;;;4,228;;3;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;1;;;;;;;;;1281;2934;;;;;4,215;;4;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;811;2604;;;;;3,415;;5;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;767;5314;;;;;6,081;;6;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;708;2859;;;;;3,567;;7;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;778;3700;;;;;4,478;;8;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;615;3534;;;;;4,149;;9;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;1;;;;;;;;;1054;3938;;;;;4,992;;10;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;1;;;;;;;;;757;2215;;;;;2,972;;11;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;1363;5220;;;;;6,583;;12;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;858;2838;;;;;3,696;;13;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;671;3702;;;;;4,373;;14;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;827;6678;;;;;7,505;;15;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;1;;;;;;;;;742;2152;;;;;2,894;;16;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;682;2697;;;;;3,379;;17;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;832;2773;;;;;3,605;;18;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;714;5100;;;;;5,814;;19;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;HR;See;2;;;;;;;;;623;2101;;;;;2,724;;20;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;675;2322;;;;;2,997;;21;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;654;4729;;;;;5,383;;22;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;666;3638;;;;;4,304;;23;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;734;3866;;;;;4,6;;24;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;665;1451;;;;;2,116;;25;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;1404;1368;;;;;2,772;;26;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;681;2536;;;;;3,217;;27;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;606;3221;;;;;3,827;;28;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;855;4759;;;;;5,614;;29;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;562;1075;;;;;1,637;;30;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;670;4060;;;;;4,73;;31;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;737;2949;;;;;3,686;;32;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;782;5740;;;;;6,522;;33;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;676;1109;;;;;1,785;;34;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;Post;;125;50;flat;flatearth;weouthere;;22;18;2481;;19333;15212;2206;2811;42,043;;35;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;3700;3940;;;;;7,64;;36;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;3614;2692;;;;;6,306;;37;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;1479;2497;;;;;3,976;;38;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;2;;;;;;;;;631;4219;;;;;4,85;;39;8kaqlr1z
72;tym9lf22;2021-06-03 12:16:25.868932;Emotional;LR;See;1;;;;;;;;;611;3717;;;;;4,328;;40;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;15;37;me;me;me;;28;12;7318;;27720;26950;10071;8515;80,574;;1;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;5;38;;;;;30;10;4638;;22867;2128;2597;2588;34,818;;2;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;3463;10725;;;;;14,188;;3;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;2;;;;;;;;;2715;7176;;;;;9,891;;4;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;1971;8267;;;;;10,238;;5;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;1495;2728;;;;;4,223;;6;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;2;;;;;;;;;1162;5412;;;;;6,574;;7;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;11;44;marc jacobs;for marc jacobs;by marc jacobs;;29;11;1143;;23296;18130;2958;9502;55,029;;8;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;42;41;;;;;28;12;3439;;24823;2221;1418;3884;35,785;;9;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;2;;;;;;;;;1877;7515;;;;;9,392;;10;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;1340;6103;;;;;7,443;;11;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;1241;6154;;;;;7,395;;12;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;14;42;daddy bill;bill me;;;28;12;1250;;30214;19142;2294;2631;55,531;;13;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;1868;6485;;;;;8,353;;14;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;2;;;;;;;;;948;2459;;;;;3,407;;15;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;2;;;;;;;;;1891;5972;;;;;7,863;;16;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;30;46;me and marc;hello sir;;;30;10;1294;;14742;11423;2512;5702;35,673;;17;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;36;54;;;;;32;8;3336;;8865;2323;2048;7925;24,497;;18;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;Post;;62;48;;;;;29;11;2456;;13809;3816;2154;2765;25;;19;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;HR;See;1;;;;;;;;;2026;6382;;;;;8,408;;20;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;LR;See;2;;;;;;;;;1515;4319;;;;;5,834;;21;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;LR;See;1;;;;;;;;;1625;8110;;;;;9,735;;22;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;LR;See;1;;;;;;;;;34422;3161;;;;;37,583;;23;8kaqlr1z
73;wnc0wdzw;2021-06-03 12:16:45.995802;Emotional;LR;See;2;;;;;;;;;1561;5328;;;;;6,889;;24;8kaqlr1z
